name,phone,whatsapp,address,area,city,rating,reviews,categories,lat,lon,pincode,docid,weburl,rating_ln,images,verified,paid_status
Primeslots Events Pvt Ltd,,,Opposite Shree Mahalakashmi Temple Near Hotel Nova Goa Above Axis Bank Panjim,Siddharth Bandodkar Bhavan Panjim,GOA,4.9,27 Ratings,"Event Management Companies, Event Management Companies For Corporate",15.496026,73.8259139,403001,0832P832STD1955,https://www.justdial.com/Goa/Primeslots-Events-Pvt-Ltd-Opposite-Shree-Mahalakashmi-Temple-Near-Hotel-Nova-Goa-Above-Axis-Bank-Panjim/0832P832STD1955_BZDET,4.9,https://content.jdmagicbox.com/v2/comp/goa/55/0832p832std1955/catalogue/primeslots-events-pvt-ltd-panjim-goa-event-management-companies-for-sports-k9wjvf8lrr.jpg;https://content.jdmagicbox.com/comp/goa/55/0832p832std1955/catalogue/primeslots-events-pvt-ltd-panjim-goa-event-management-companies-for-sports-s1ht5hesav.jpg;https://content.jdmagicbox.com/comp/goa/55/0832p832std1955/catalogue/primeslots-events-pvt-ltd-panjim-goa-event-management-companies-for-sports-m3tvw8gasi.jpg;https://content.jdmagicbox.com/comp/goa/55/0832p832std1955/catalogue/primeslots-events-pvt-ltd-panjim-goa-event-management-companies-for-sports-em49bdtolf.jpg;https://content.jdmagicbox.com/comp/goa/55/0832p832std1955/catalogue/primeslots-events-pvt-ltd-panjim-goa-event-management-companies-for-sports-ilf2mo29qd.jpg,,
Tito'S White House,,, Anjuna,Aguada Siolim Road Anjuna,goa,4.3,12 Ratings,Entertainment Agencies,15.5860011,73.7597992,403509,0832PX832.X832.260301170109.S6B3,https://www.justdial.com/Goa/TitoS-White-House-Anjuna/0832PX832-X832-260301170109-S6B3_BZDET,4.3,https://content.jdmagicbox.com/comp/def_content/entertainment-agencies/b27937b509-entertainment-agencies-2-89wgi.jpg,,
High Heel Entertainment,,,Near Vivanta Miramar Caranzalem,Goa Caranzalem,goa,4.8,10 Ratings,"Celebrity Management Services, Entertainment Agencies",15.4760518,73.8236548,403002,0832PX832.X832.230116034602.H6R8,https://www.justdial.com/Goa/High-Heel-Entertainment-Near-Vivanta-Miramar-Caranzalem/0832PX832-X832-230116034602-H6R8_BZDET,4.8,https://content.jdmagicbox.com/v2/comp/goa/r8/0832px832.x832.230116034602.h6r8/catalogue/high-heel-entertainment-caranzalem-goa-entertainment-agencies-b5akgxu9kl.jpg;https://content.jdmagicbox.com/comp/goa/r8/0832px832.x832.230116034602.h6r8/catalogue/high-heel-entertainment-caranzalem-goa-entertainment-agencies-hmp6lfa7o3.jpg;https://content.jdmagicbox.com/v2/comp/goa/r8/0832px832.x832.230116034602.h6r8/catalogue/high-heel-entertainment-caranzalem-goa-entertainment-agencies-axgro5ottg.jpg;https://content.jdmagicbox.com/comp/goa/r8/0832px832.x832.230116034602.h6r8/catalogue/high-heel-entertainment-caranzalem-goa-entertainment-agencies-4exx5jjsle.jpg;https://content.jdmagicbox.com/v2/comp/goa/r8/0832px832.x832.230116034602.h6r8/catalogue/high-heel-entertainment-caranzalem-goa-entertainment-agencies-eddksmp7mj.jpg,,
Shubbet,,, Calangute,Baga Road Calangute,goa,4.2,9 Ratings,Entertainment Agencies,15.5480787,73.7599304,403516,0832PX832.X832.231221205509.Q7L1,https://www.justdial.com/Goa/Shubbet-Calangute/0832PX832-X832-231221205509-Q7L1_BZDET,4.2,https://content.jdmagicbox.com/v2/comp/goa/l1/0832px832.x832.231221205509.q7l1/catalogue/shubbet-calangute-goa-entertainment-agencies-6j04mo3z53.jpg,,
Rodeo Studio,,,Opposite Of Burger King Porvorim,Porvorim,goa,4.6,6 Ratings,Entertainment Agencies,15.5294062,73.8252689,403501,0832PX832.X832.250801231416.L5Y5,https://www.justdial.com/Goa/Rodeo-Studio-Opposite-Of-Burger-King-Porvorim/0832PX832-X832-250801231416-L5Y5_BZDET,4.6,https://content.jdmagicbox.com/comp/def_content/entertainment-agencies/dedc569a19-entertainment-agencies-5-k1cf1.jpg,,
Demaridian Entertainment & Production Llp,,, Panjim,Mg Road Panjim,goa,4.6,5 Ratings,Entertainment Agencies,15.4991198,73.8255348,403001,0832PX832.X832.240319190428.H9S2,https://www.justdial.com/Goa/Demaridian-Entertainment-Production-Llp-Panjim/0832PX832-X832-240319190428-H9S2_BZDET,4.6,https://content.jdmagicbox.com/comp/def_content/event_organisers/default-event-organisers-8.jpg,,
Clifford Victoria,,, Mapusa,Alitino Mapusa Mapusa,Goa,4.4,5 Ratings,"Disc Jockey, Entertainment Agencies",15.5958,73.8125,403507,0832PX832.X832.111011163824.Y6P6,https://www.justdial.com/Goa/Clifford-Victoria-Mapusa/0832PX832-X832-111011163824-Y6P6_BZDET,4.4,https://content.jdmagicbox.com/comp/def_content/disc-jockey/6z4fnyx1gy-disc-jockey-7-v9vdx.jpg,,
Dct Events,,,Opposite Ktc Bus Stand Near Rebello Hospitalt Margao,Madel Margao,goa,4.4,5 Ratings,"Wedding Planners, Event Management Companies",15.2874017,73.9541587,403601,0832PX832.X832.220508002903.X4P9,https://www.justdial.com/Goa/Dct-Events-Opposite-Ktc-Bus-Stand-Near-Rebello-Hospitalt-Margao/0832PX832-X832-220508002903-X4P9_BZDET,4.4,https://content.jdmagicbox.com/comp/goa/p9/0832px832.x832.220508002903.x4p9/catalogue/dct-events-margao-goa-event-management-companies-5ox8lrkju5.jpg;https://content.jdmagicbox.com/comp/goa/p9/0832px832.x832.220508002903.x4p9/catalogue/dct-events-margao-goa-event-management-companies-y7qr7cumn3.jpg;https://content.jdmagicbox.com/comp/goa/p9/0832px832.x832.220508002903.x4p9/catalogue/dct-events-margao-goa-event-management-companies-byk2eq4qr2.jpg;https://content.jdmagicbox.com/comp/goa/p9/0832px832.x832.220508002903.x4p9/catalogue/dct-events-margao-goa-event-management-companies-itl2yacg16.jpg;https://content.jdmagicbox.com/comp/goa/p9/0832px832.x832.220508002903.x4p9/catalogue/dct-events-margao-goa-event-management-companies-x540fp8lxq.jpg,,
The Getaway Club,,,Near Grace Church Margao,V.V Road Margao,goa,4.2,5 Ratings,Entertainment Agencies,15.275833,73.959297,403601,0832PX832.X832.221229230954.H4K3,https://www.justdial.com/Goa/The-Getaway-Club-Near-Grace-Church-Margao/0832PX832-X832-221229230954-H4K3_BZDET,4.2,https://content.jdmagicbox.com/comp/goa/k3/0832px832.x832.221229230954.h4k3/catalogue/the-getaway-club-margao-goa-entertainment-agencies-lmjnuz95az.jpg;https://content.jdmagicbox.com/comp/goa/k3/0832px832.x832.221229230954.h4k3/catalogue/the-getaway-club-margao-goa-entertainment-agencies-7glgu7rs8x.jpg;https://content.jdmagicbox.com/comp/goa/k3/0832px832.x832.221229230954.h4k3/catalogue/the-getaway-club-margao-goa-entertainment-agencies-vo51uamxv3.jpg;https://content.jdmagicbox.com/comp/goa/k3/0832px832.x832.221229230954.h4k3/catalogue/the-getaway-club-margao-goa-entertainment-agencies-c26ghkeiyr.jpg;https://content.jdmagicbox.com/comp/goa/k3/0832px832.x832.221229230954.h4k3/catalogue/the-getaway-club-margao-goa-entertainment-agencies-ke3l8kr5wv.jpg,,
Icon Events Management,,, Chimbel,Building No.- C1 S4 Serrao Residency Chimbel,goa,4.8,37 Ratings,"Photographers, Event Organisers",15.494768906799,73.875628332899,403006,0832PX832.X832.221118202024.A8Q1,https://www.justdial.com/Goa/Icon-Events-Management-Chimbel/0832PX832-X832-221118202024-A8Q1_BZDET,4.8,https://content.jdmagicbox.com/comp/goa/q1/0832px832.x832.221118202024.a8q1/catalogue/icon-events-management-chimbel-goa-projectors-on-rent-1v6fvg9fyy.jpg;https://content.jdmagicbox.com/comp/goa/q1/0832px832.x832.221118202024.a8q1/catalogue/icon-events-management-chimbel-goa-projectors-on-rent-iak8jxg0ns.jpg;https://content.jdmagicbox.com/comp/goa/q1/0832px832.x832.221118202024.a8q1/catalogue/icon-events-management-chimbel-goa-projectors-on-rent-mb4u5l9uhm.jpg;https://content.jdmagicbox.com/comp/goa/q1/0832px832.x832.221118202024.a8q1/catalogue/icon-events-management-chimbel-goa-projectors-on-rent-6zr58hr1n7.jpg;https://content.jdmagicbox.com/comp/goa/q1/0832px832.x832.221118202024.a8q1/catalogue/icon-events-management-chimbel-goa-projectors-on-rent-iyrxgh1a1v.jpg,1,1
